kappa,theta,sigma,rho,v0,r,T,k,price
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.0500000000000003,0.20560983900809437
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.1000000000000003,0.18115072971389168
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.1500000000000004,0.15886151362146944
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.2000000000000004,0.13869646762824278
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.2500000000000004,0.12057839984650032
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.3000000000000005,0.10440523393411927
2.0,0.049999999999999996,0.1,-0.5,0.07,0.1,2,1.3500000000000005,0.09005657072165202
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,0.8,0.2846927471641113
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,0.8500000000000001,0.24491461153999505
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,0.9000000000000001,0.20748525770522985
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,0.9500000000000002,0.172896136554198
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.0000000000000002,0.14156900915538417
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.0500000000000003,0.11380989546214271
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.1000000000000003,0.08977649648181668
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.1500000000000004,0.06946482034542656
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.2000000000000004,0.05271662598346194
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.2500000000000004,0.03924498287201178
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.3000000000000005,0.028671936013876548
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1,1.3500000000000005,0.02057075580663001
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,0.8,0.32308913539295303
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,0.8500000000000001,0.28590509564975175
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,0.9000000000000001,0.25066190893942475
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,0.9500000000000002,0.21765002306271908
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.0000000000000002,0.18711409073484775
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.0500000000000003,0.15923681544944446
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.1000000000000003,0.13412831966283612
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.1500000000000004,0.11182189204229909
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.2000000000000004,0.0922760691379092
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.2500000000000004,0.07538221624233821
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.3000000000000005,0.06097620953680477
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,1.5,1.3500000000000005,0.048852543188492026
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,0.8,0.3584832079498358
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,0.8500000000000001,0.323371338994466
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,0.9000000000000001,0.28989388059644305
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,0.9500000000000002,0.2582444203056079
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.0000000000000002,0.22858463661100914
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.0500000000000003,0.2010373384437173
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.1000000000000003,0.1756822742119014
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.1500000000000004,0.15255477757641156
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.2000000000000004,0.13164704414670858
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.2500000000000004,0.11291162674681182
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.3000000000000005,0.09626660864316494
2.0,0.049999999999999996,0.2,-0.5,0.05,0.1,2,1.3500000000000005,0.08160186325213109
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,0.8,0.2859449829313533
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.24663513890480482
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.20971215448080482
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.17562305819347768
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.14473976222626028
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.11732178586571185
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.09349209598534641
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.07322963894862594
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.056378800517825955
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.04267289505439997
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.03176661261076047
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.02327154842956114
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,0.8,0.3242803458841551
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.2874502927739897
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.252580998329069
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.21994074379609685
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.1897505658382681
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.1621708860493868
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.13729340549482372
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.115138727564295
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.09565942742465677
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.0787476795869459
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.06424615984310927
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.051960777856460694
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,0.8,0.35953934719430536
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.32470234498437733
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.2915132721152708
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.2601530722355583
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.2307702605654579
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.20347511565336762
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.17833649821962938
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.15538126115692819
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.13459598883847368
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.11593064408953063
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.09930361218406797
2.0,0.049999999999999996,0.2,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.08460760790044486
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,0.8,0.2872211592071984
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,0.8500000000000001,0.24835830117113156
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,0.9000000000000001,0.2119104640103162
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,0.9500000000000002,0.1782843887945046
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.0000000000000002,0.14780858083182313
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.0500000000000003,0.1207032710100947
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.1000000000000003,0.09706277882861242
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.1500000000000004,0.0768523365722717
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.2000000000000004,0.059918766226417064
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.2500000000000004,0.046012126844640955
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.3000000000000005,0.034814035906691465
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1,1.3500000000000005,0.025967996935000986
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,0.8,0.3254840184658827
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,0.8500000000000001,0.28899528196597124
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,0.9000000000000001,0.2544828301667639
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,0.9500000000000002,0.22219439280859477
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.0000000000000002,0.19232965904108656
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.0500000000000003,0.16502930445524677
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.1000000000000003,0.140368972886873
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.1500000000000004,0.11835838205254778
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.2000000000000004,0.09894511390622202
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.2500000000000004,0.08202219034353625
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.3000000000000005,0.06743826453882873
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,1.5,1.3500000000000005,0.055009180912386546
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,0.8,0.360603797102676
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,0.8500000000000001,0.32603402107612267
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,0.9000000000000001,0.2931233357080577
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,0.9500000000000002,0.2620407583781842
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.0000000000000002,0.23292261135515846
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.0500000000000003,0.20586773515587475
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.1000000000000003,0.1809351753474413
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.1500000000000004,0.15814422755034907
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.2000000000000004,0.13747654108915036
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.2500000000000004,0.11887986081412877
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.3000000000000005,0.10227292865077559
2.0,0.049999999999999996,0.2,-0.5,0.07,0.1,2,1.3500000000000005,0.08755106364015663
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,0.8,0.285752099664083
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,0.8500000000000001,0.2459527206652088
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,0.9000000000000001,0.20832982526504285
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,0.9500000000000002,0.17336385539074195
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.0000000000000002,0.14150472789858626
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.0500000000000003,0.11312428062622015
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.1000000000000003,0.08847032905151109
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.1500000000000004,0.06763154595460774
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.2000000000000004,0.050521936596935546
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.2500000000000004,0.03689016813769602
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.3000000000000005,0.026352936173997782
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1,1.3500000000000005,0.01844498829777738
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,0.8,0.32427139019401974
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,0.8500000000000001,0.2870320382959032
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,0.9000000000000001,0.2515969378677573
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,0.9500000000000002,0.21825380694991348
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.0000000000000002,0.1872640937968838
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.0500000000000003,0.15884520554164938
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.1000000000000003,0.13315482202701145
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.1500000000000004,0.11027923950379698
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.2000000000000004,0.09022730982812088
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.2500000000000004,0.07293084182214549
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.3000000000000005,0.058251422502879124
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,1.5,1.3500000000000005,0.045992678985237845
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,0.8,0.359715127281644
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,0.8500000000000001,0.3245503741326532
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,0.9000000000000001,0.29091100243741475
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,0.9500000000000002,0.25898917911485353
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.0000000000000002,0.22895636641731876
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.0500000000000003,0.20095527593212215
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.1000000000000003,0.17509327660973495
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.1500000000000004,0.1514377709356357
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.2000000000000004,0.13001387595876795
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.2500000000000004,0.1108045305781844
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.3000000000000005,0.09375292455616191
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.05,0.1,2,1.3500000000000005,0.07876693765152587
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,0.8,0.2870257862738944
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.24766970666473043
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.2105316627779582
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.1760543651270673
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.14464065158582917
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.11661289838975364
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.09217621163162071
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.07139241443156363
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.05417081483627534
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.040278708935632124
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.02937014229957499
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.02102705273570496
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,0.8,0.3254725686326798
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.2885687687048617
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.25349158896013446
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.22050971887352877
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.1898625828054502
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.1617448431903079
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.13629333418504308
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.11357794859416037
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.09359759251516864
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.07628169950756941
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.06149706126415605
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.04905902532227935
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,0.8,0.36077557904685276
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.325871989391159
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.2925088759329948
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.26086751888792625
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.23110725806896526
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.2033584022978009
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.17771665107773038
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.15423942397456392
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.1329443231820714
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.1138097638595032
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.09677761819210268
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.0817575555454183
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,0.8,0.28831613765926223
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,0.8500000000000001,0.2493844908238303
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,0.9000000000000001,0.21270349836710012
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,0.9500000000000002,0.17868095842103893
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.0000000000000002,0.14767801836943684
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.0500000000000003,0.11997468403278655
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.1000000000000003,0.09574040227161085
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.1500000000000004,0.07501499360922292
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.2000000000000004,0.057703947416758716
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.2500000000000004,0.04358955430390138
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.3000000000000005,0.032356094999394236
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1,1.3500000000000005,0.02362431697638362
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,0.8,0.3266818613433953
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,0.8500000000000001,0.2901024785361578
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,0.9000000000000001,0.255368107326602
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,0.9500000000000002,0.22272952350800035
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.0000000000000002,0.19240597321369224
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.0500000000000003,0.1645717261286197
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.1000000000000003,0.13934525781923213
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.1500000000000004,0.1167822326265095
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.2000000000000004,0.09687305237214161
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.2500000000000004,0.07954519351723693
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.3000000000000005,0.06466996507129663
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,1.5,1.3500000000000005,0.05207278777381874
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,2,0.8,0.3618416232610111
2.0,0.049999999999999996,0.30000000000000004,-0.5,0.07,0.1,2,0.8500000000000001,0.32719247057150036
